bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,Manhattan,Brooklyn,Queens,Entire_home,Private_room,Shared_room,price
1.0,2,3,300,80,2,39,11,100,0,1,0,1,0,0,159
1.0,0,1,0,0,1,0,10,100,1,0,0,1,0,0,100
1.0,1,1,0,20,1,40,26,95,1,0,0,0,1,0,60
1.0,1,1,0,25,2,10,65,98,0,0,1,0,1,0,75
1.0,1,1,0,8,1,40,34,99,0,1,0,0,1,0,42
1.0,1,1,100,100,1,30,8,90,0,1,0,0,1,0,120
1.0,1,1,175,50,1,0,16,98,0,0,1,1,0,0,125
1.0,2,3,250,120,2,40,55,99,0,1,0,1,0,0,165
1.0,1,1,350,40,1,0,14,97,1,0,0,0,1,0,230
1.0,2,5,0,75,6,10,20,91,0,0,1,1,0,0,150
1.0,1,1,0,0,2,15,7,100,1,0,0,1,0,0,150
1.0,1,2,0,50,3,0,22,97,1,0,0,0,1,0,120
1.0,1,2,500,0,2,15,7,94,0,1,0,1,0,0,150
1.0,2,2,100,65,2,15,5,100,0,0,1,1,0,0,120
1.0,2,2,500,75,1,0,10,72,0,1,0,1,0,0,139
1.0,1,1,0,12,1,20,26,100,0,1,0,0,1,0,59
1.0,1,1,0,25,2,30,11,88,0,0,1,0,1,0,60
1.0,1,2,300,110,1,0,33,98,1,0,0,1,0,0,245
1.0,1,1,0,100,1,0,6,100,0,1,0,1,0,0,175
1.0,1,2,0,30,5,0,97,93,0,1,0,1,0,0,65
1.0,1,1,0,60,1,0,49,96,1,0,0,0,1,0,70
1.0,1,1,0,60,2,40,21,99,0,1,0,0,1,0,88
0.0,0,0,0,120,1,0,2,100,0,1,0,1,0,0,350
1.0,3,3,800,180,4,10,5,95,0,1,0,1,0,0,125
1.5,1,1,0,25,1,10,5,88,0,1,0,0,1,0,65
1.0,1,1,0,40,1,20,1,100,0,1,0,0,1,0,85
2.0,2,3,500,150,4,20,31,90,1,0,0,1,0,0,379
1.5,1,1,0,35,1,10,5,96,0,1,0,0,1,0,65
1.0,1,1,0,25,1,50,39,98,0,1,0,0,1,0,50
1.0,1,1,0,100,1,50,6,96,1,0,0,1,0,0,225
1.0,2,2,500,75,4,0,17,89,0,1,0,1,0,0,155
1.0,1,1,0,25,1,10,47,91,0,1,0,0,1,0,55
1.0,1,2,250,65,1,0,2,100,1,0,0,1,0,0,239
1.0,1,1,0,25,1,25,1,100,0,1,0,0,1,0,50
1.0,3,3,1000,150,5,50,8,95,0,1,0,1,0,0,300
1.0,2,2,300,130,2,35,25,95,0,1,0,1,0,0,285
1.0,2,4,500,70,4,15,36,94,0,1,0,1,0,0,250
1.0,1,1,0,25,2,25,11,95,0,1,0,0,1,0,85
1.0,0,1,0,25,2,0,33,94,0,0,1,1,0,0,85
1.0,1,1,250,20,1,0,57,93,0,1,0,0,1,0,43
1.0,1,1,1000,20,1,0,65,98,1,0,0,0,1,0,80
2.0,3,3,250,175,6,30,32,93,0,1,0,1,0,0,172
1.0,1,2,250,80,4,15,51,99,0,1,0,1,0,0,125
1.0,1,2,100,15,2,30,1,100,0,1,0,0,1,0,45
1.0,1,1,0,20,1,0,45,95,0,0,1,1,0,0,54
1.0,1,1,95,15,1,0,2,100,0,1,0,0,1,0,50
1.0,1,1,0,15,2,10,77,91,0,1,0,0,1,0,80
1.0,1,1,0,25,1,0,24,98,0,1,0,0,1,0,45
1.0,0,1,0,65,1,0,2,90,1,0,0,1,0,0,150
1.0,1,1,0,10,1,25,44,98,0,1,0,0,1,0,37
1.0,1,2,0,75,2,40,26,97,1,0,0,1,0,0,150
1.0,1,2,0,45,3,60,21,80,1,0,0,1,0,0,158
1.0,2,2,185,120,1,0,25,98,0,0,1,1,0,0,185
1.0,2,5,0,100,2,10,6,100,0,1,0,1,0,0,139
1.0,1,1,0,30,1,0,9,98,1,0,0,0,1,0,120
1.0,1,1,0,72,3,40,14,95,1,0,0,1,0,0,250
1.0,1,2,0,60,4,50,7,100,0,0,1,1,0,0,120
1.5,3,4,300,150,1,0,6,100,0,0,1,1,0,0,175
1.0,0,1,200,65,1,25,18,93,1,0,0,1,0,0,148
1.0,1,3,400,125,3,10,31,89,1,0,0,1,0,0,159
1.0,2,3,0,80,4,55,16,99,1,0,0,1,0,0,200
1.0,1,1,150,65,1,20,31,89,1,0,0,0,1,0,90
1.0,1,1,0,75,1,0,20,95,0,1,0,1,0,0,104
1.0,2,3,0,75,4,20,43,99,0,1,0,1,0,0,125
1.0,1,1,150,30,1,35,12,95,0,0,1,0,1,0,60
1.0,1,2,200,100,2,10,68,99,0,1,0,1,0,0,125
1.0,1,1,300,25,1,20,14,96,0,1,0,0,1,0,85
1.0,1,1,0,30,1,0,16,100,0,1,0,1,0,0,175
2.0,1,1,0,25,1,0,27,78,0,1,0,0,1,0,60
2.0,1,1,0,20,1,0,30,81,0,1,0,0,1,0,65
1.5,1,1,0,50,1,0,9,91,0,0,0,0,1,0,69
1.0,1,2,100,50,1,0,2,100,0,0,1,0,1,0,89
1.0,1,1,1000,65,1,20,35,99,1,0,0,0,1,0,110
1.0,0,1,0,125,1,0,2,100,1,0,0,1,0,0,150
1.0,1,1,0,45,2,25,4,85,1,0,0,0,1,0,75
1.0,1,1,1000,70,1,0,6,100,0,1,0,1,0,0,100
2.0,2,2,0,120,1,0,31,99,0,1,0,1,0,0,295
1.0,1,1,500,35,1,40,33,97,0,1,0,0,1,0,98
1.0,1,2,500,95,3,50,44,97,0,1,0,1,0,0,150
1.0,3,3,0,100,3,12,34,95,0,1,0,1,0,0,124
1.0,1,1,0,38,2,30,41,93,1,0,0,0,1,0,100
1.0,1,1,0,30,1,0,32,96,0,1,0,0,1,0,78
1.0,1,1,0,38,2,30,44,93,1,0,0,0,1,0,90
1.0,2,2,0,75,4,50,41,85,1,0,0,1,0,0,180
1.0,2,3,500,120,1,0,18,94,1,0,0,1,0,0,269
1.0,1,3,100,0,1,35,8,98,1,0,0,0,1,0,61
1.0,0,1,0,60,1,0,14,100,1,0,0,1,0,0,199
2.0,1,1,0,0,1,20,91,97,0,0,1,0,1,0,75
1.0,1,1,100,30,1,0,2,100,1,0,0,0,1,0,150
1.0,1,2,100,25,1,0,59,93,1,0,0,0,1,0,150
1.0,1,1,0,50,1,10,12,97,0,0,0,0,1,0,53
1.0,1,1,400,0,3,25,9,98,1,0,0,1,0,0,290
1.0,1,2,100,25,1,0,70,90,1,0,0,0,1,0,135
1.0,1,1,200,25,1,10,24,98,0,0,0,0,1,0,50
1.0,1,2,0,13,1,7,25,94,0,0,1,0,1,0,55
1.0,1,2,0,60,2,60,32,99,1,0,0,1,0,0,149
1.0,2,2,0,80,2,10,38,97,1,0,0,1,0,0,350
1.0,1,1,200,30,1,0,20,100,0,1,0,1,0,0,185
1.0,0,0,176,100,1,0,28,88,1,0,0,1,0,0,140
1.0,1,1,0,69,1,5,1,100,0,0,1,0,1,0,40
1.0,1,2,100,25,3,25,53,88,1,0,0,0,1,0,145
1.0,1,2,100,25,1,15,25,96,0,0,1,0,1,0,70
1.0,1,1,0,30,2,0,6,100,0,1,0,0,1,0,66
1.0,1,1,0,30,1,0,22,96,0,1,0,0,1,0,65
1.0,1,1,0,30,2,0,16,96,0,1,0,0,1,0,75
1.0,2,2,500,160,4,50,11,100,0,1,0,1,0,0,210
1.0,1,1,200,25,1,15,16,89,0,1,0,0,1,0,120
1.0,1,1,0,0,1,15,6,97,0,1,0,0,1,0,90
1.0,1,1,0,0,1,15,14,96,0,1,0,0,1,0,90
1.0,0,2,0,25,2,25,11,98,0,1,0,1,0,0,115
1.0,1,1,0,12,1,0,1,80,0,1,0,0,1,0,45
1.5,1,1,0,32,1,0,12,88,0,1,0,0,1,0,105
2.0,1,1,100,75,1,15,8,98,0,1,0,0,1,0,73
1.0,0,1,0,150,1,0,3,100,1,0,0,1,0,0,150
1.0,1,1,150,10,1,15,92,96,0,0,1,0,1,0,35
1.0,1,1,300,130,1,0,9,98,0,1,0,1,0,0,190
1.0,1,1,200,30,1,25,22,98,0,1,0,0,1,0,48
1.0,1,1,150,100,2,0,4,100,0,1,0,1,0,0,250
1.0,1,3,750,75,2,30,22,97,0,0,1,1,0,0,150
1.0,1,2,500,25,1,0,64,97,0,1,0,1,0,0,80
1.0,2,2,500,150,1,0,1,100,1,0,0,1,0,0,150
1.0,1,1,0,15,1,0,28,96,0,1,0,0,1,0,49
1.0,1,1,0,20,1,0,8,98,0,1,0,0,1,0,90
1.5,1,1,0,38,1,10,5,96,0,1,0,0,1,0,75
1.0,2,2,0,50,4,25,33,93,0,0,1,1,0,0,125
1.0,2,4,350,125,4,25,31,99,0,1,0,1,0,0,250
2.0,3,3,500,150,4,10,6,87,1,0,0,0,1,0,400
1.0,1,2,500,120,2,15,29,94,1,0,0,1,0,0,119
1.0,1,1,500,75,1,50,3,100,1,0,0,0,1,0,197
2.0,2,2,500,200,4,5,1,80,1,0,0,1,0,0,245
1.0,1,1,0,30,2,60,39,95,0,1,0,0,1,0,66
1.0,2,3,0,130,4,25,17,98,0,0,1,1,0,0,130
1.0,2,2,100,70,1,0,3,87,0,0,1,1,0,0,130
1.0,1,0,0,100,1,0,3,80,0,0,1,1,0,0,51
1.0,1,1,500,50,1,0,2,90,0,1,0,0,1,0,65
1.0,0,1,500,80,2,20,5,96,0,1,0,1,0,0,100
1.0,3,3,0,100,3,20,24,98,0,0,1,1,0,0,170
1.0,2,4,0,60,1,0,1,80,0,1,0,1,0,0,144
1.0,1,1,0,80,1,0,3,100,1,0,0,1,0,0,250
1.0,2,2,200,200,1,0,32,99,1,0,0,1,0,0,349
1.0,0,3,0,75,2,20,40,97,0,1,0,0,1,0,65
1.0,1,2,0,20,1,8,28,99,0,0,0,0,1,0,80
1.0,1,1,100,10,1,15,8,100,0,0,0,0,1,0,34
1.0,1,1,0,30,1,0,1,80,0,0,1,0,1,0,36
1.0,1,3,0,75,1,0,23,100,0,1,0,1,0,0,119
1.0,1,1,850,100,1,0,7,100,1,0,0,1,0,0,199
1.0,1,1,0,10,1,0,17,99,1,0,0,0,1,0,150
1.0,1,1,250,50,1,25,3,100,1,0,0,0,1,0,150
1.0,1,2,100,30,1,30,17,94,0,1,0,0,1,0,60
1.0,1,1,0,50,1,10,3,93,0,1,0,0,1,0,40
1.0,2,2,0,0,3,20,1,100,0,1,0,1,0,0,150
1.0,1,1,100,50,1,50,8,98,1,0,0,0,1,0,100
1.0,1,1,0,40,1,20,2,100,0,1,0,0,1,0,90
1.0,1,1,0,10,1,10,13,97,0,1,0,0,1,0,69
2.0,2,3,0,60,1,0,6,100,0,1,0,1,0,0,200
1.0,1,1,0,15,1,15,33,96,0,1,0,0,1,0,59
1.0,1,1,0,20,1,0,2,80,0,1,0,0,1,0,60
1.0,1,1,100,10,1,20,28,96,1,0,0,0,1,0,95
1.0,1,1,200,40,1,14,10,100,0,0,1,0,1,0,77
2.0,1,1,550,10,1,5,46,94,0,1,0,0,1,0,45
2.0,1,1,550,10,1,5,41,95,0,1,0,0,1,0,45
0.0,2,4,200,30,2,20,12,97,0,1,0,1,0,0,75
1.0,1,1,0,50,1,0,23,97,0,0,1,0,1,0,64
1.0,1,3,500,100,1,25,3,100,0,1,0,1,0,0,150
1.0,1,1,250,25,1,25,13,92,0,1,0,0,1,0,80
1.0,1,1,100,20,1,25,7,86,0,0,1,0,1,0,64
2.0,2,2,300,100,2,50,14,99,0,1,0,1,0,0,160
1.0,2,2,0,35,1,0,7,100,1,0,0,1,0,0,210
1.0,1,2,300,40,2,75,3,100,1,0,0,0,1,0,139
1.0,1,1,200,43,1,28,22,95,0,0,1,0,1,0,39
1.0,2,3,250,125,4,100,7,100,1,0,0,1,0,0,400
1.5,1,1,0,20,1,0,3,87,0,0,1,0,1,0,55
1.0,1,1,0,35,1,30,42,99,0,1,0,0,1,0,65
1.0,1,1,0,0,2,25,47,96,1,0,0,0,1,0,70
1.0,1,1,0,15,2,25,7,97,0,0,1,0,1,0,55
1.5,2,1,100,30,2,30,45,84,1,0,0,0,1,0,99
1.0,1,1,100,50,2,0,20,100,1,0,0,0,1,0,90
1.0,1,1,0,30,1,0,2,100,1,0,0,0,1,0,36
1.0,1,1,100,100,1,0,5,100,0,0,0,1,0,0,145
1.0,0,3,0,20,1,10,4,93,0,1,0,1,0,0,140
1.0,2,2,0,120,2,25,23,97,0,1,0,1,0,0,177
1.0,1,1,800,99,1,0,17,100,0,1,0,1,0,0,150
1.0,1,1,0,25,1,15,12,97,0,1,0,0,1,0,50
1.0,1,1,0,80,1,20,5,95,0,1,0,1,0,0,104
1.0,1,1,0,0,1,0,46,95,0,1,0,0,1,0,54
1.0,1,2,0,25,1,25,4,100,0,1,0,0,1,0,75
2.0,3,4,300,100,1,0,11,100,1,0,0,1,0,0,300
1.0,1,1,300,45,2,0,25,86,0,1,0,1,0,0,97
1.0,1,1,0,69,1,5,2,90,0,0,1,0,1,0,40
1.0,1,1,0,15,1,0,18,84,0,1,0,0,1,0,29
1.5,1,1,0,25,1,35,13,92,0,1,0,0,1,0,58
1.0,1,1,0,0,1,0,5,100,1,0,0,0,1,0,120
1.5,1,1,0,30,1,19,3,100,0,1,0,0,1,0,110
1.0,1,1,500,75,1,0,4,100,1,0,0,0,1,0,130
1.0,1,1,100,25,1,0,8,93,0,0,0,0,1,0,50
1.0,1,1,100,25,1,25,4,100,0,0,0,0,1,0,40
1.0,1,1,0,55,2,20,13,95,1,0,0,0,1,0,89
1.0,1,1,100,30,1,0,7,97,0,1,0,0,1,0,40
1.5,1,1,400,80,1,10,1,100,0,1,0,0,1,0,45
1.0,0,0,0,50,1,0,38,98,0,1,0,1,0,0,125
1.0,2,2,200,100,3,35,1,100,1,0,0,1,0,0,300
1.0,1,2,250,100,2,25,5,96,0,1,0,0,1,0,88
1.0,1,1,0,20,1,20,6,97,0,1,0,0,1,0,79
2.0,1,1,0,0,1,7,62,97,0,1,0,0,1,0,39
2.0,1,1,0,20,1,0,20,92,0,1,0,0,1,0,43
1.5,2,4,500,150,4,20,19,89,1,0,0,1,0,0,394
1.0,1,1,0,50,1,75,5,96,0,1,0,0,1,0,68
1.0,1,1,0,199,2,0,13,100,1,0,0,0,1,0,149
1.0,1,2,100,60,3,30,25,97,0,0,1,0,1,0,95
1.0,1,2,0,145,2,35,8,83,1,0,0,1,0,0,214
1.0,2,2,100,95,4,25,63,93,1,0,0,1,0,0,269
1.0,2,3,600,160,1,0,7,100,0,1,0,1,0,0,200
1.0,1,1,0,30,1,10,3,100,0,0,1,0,1,0,39
2.0,1,1,0,30,1,0,2,100,0,0,1,0,1,0,38
1.0,0,2,150,50,3,10,13,98,0,0,0,1,0,0,65
1.0,1,1,0,25,1,10,68,94,0,1,0,0,1,0,70
1.0,1,1,0,10,1,0,12,85,1,0,0,0,1,0,45
1.5,1,2,500,100,2,40,3,100,1,0,0,1,0,0,200
1.0,1,1,220,100,1,0,25,100,1,0,0,1,0,0,199
1.0,1,1,500,40,1,40,3,93,0,1,0,0,1,0,60
1.0,2,5,0,25,2,15,94,92,0,0,1,1,0,0,195
2.0,0,1,300,100,1,0,2,100,1,0,0,1,0,0,180
1.0,0,1,0,68,1,0,28,99,0,0,1,1,0,0,115
1.0,1,1,100,50,1,0,28,98,1,0,0,0,1,0,80
2.0,2,2,800,99,1,0,4,100,1,0,0,1,0,0,639
2.0,3,1,0,0,1,40,1,100,0,1,0,0,1,0,150
1.0,0,1,100,25,1,0,11,88,1,0,0,1,0,0,140
1.5,3,5,800,175,4,20,2,80,0,1,0,1,0,0,200
1.0,2,2,0,80,1,50,5,100,1,0,0,1,0,0,250
1.0,1,1,500,40,3,20,1,100,0,1,0,1,0,0,125
1.0,1,1,0,48,1,49,5,100,1,0,0,0,1,0,72
1.0,1,1,200,80,2,25,5,95,1,0,0,1,0,0,250
1.0,1,1,0,0,1,20,10,94,1,0,0,0,1,0,100
1.5,1,1,0,20,1,10,42,99,0,1,0,0,1,0,68
1.0,1,1,0,100,2,50,5,96,0,1,0,1,0,0,200
1.0,0,1,600,105,1,0,41,97,1,0,0,1,0,0,175
1.0,1,2,0,40,2,40,11,100,1,0,0,1,0,0,460
1.0,1,1,0,79,1,69,2,100,0,1,0,0,1,0,89
1.0,1,1,0,150,2,20,3,93,0,1,0,1,0,0,99
1.0,1,1,100,20,1,20,11,89,0,1,0,0,1,0,55
1.0,1,1,0,50,1,0,3,93,1,0,0,1,0,0,76
1.0,1,1,100,40,1,20,6,97,1,0,0,1,0,0,80
2.0,1,1,200,199,1,0,20,93,1,0,0,0,1,0,99
1.0,1,1,0,10,1,0,32,93,0,1,0,0,1,0,60
1.0,2,2,0,40,4,5,52,88,0,0,1,0,1,0,110
1.0,1,1,0,15,1,45,20,99,0,1,0,0,1,0,60
1.0,1,1,950,100,1,0,2,100,0,1,0,1,0,0,298
1.0,1,2,100,70,2,55,32,99,0,0,1,1,0,0,101
1.0,1,2,0,0,2,55,75,93,0,0,1,0,1,0,80
1.0,1,2,0,0,2,55,66,95,0,0,1,0,1,0,80
1.0,1,1,275,200,2,75,6,100,1,0,0,1,0,0,170
1.0,1,2,500,75,2,25,4,93,1,0,0,1,0,0,209
1.0,0,1,0,0,1,0,76,95,1,0,0,1,0,0,300
1.0,1,1,0,75,1,25,1,100,0,1,0,0,1,0,65
1.0,1,1,175,150,1,65,7,100,0,0,1,0,1,0,105
1.0,0,1,0,50,1,0,7,100,1,0,0,1,0,0,215
1.0,3,4,0,25,1,0,5,92,0,0,1,0,1,0,220
1.0,2,3,200,120,6,20,51,96,0,1,0,1,0,0,120
1.0,1,1,100,20,2,55,45,100,0,1,0,1,0,0,110
1.0,1,2,0,40,2,20,26,92,0,1,0,1,0,0,97
1.5,1,1,0,50,1,0,6,93,0,1,0,0,1,0,75
1.0,1,2,0,0,1,0,17,92,1,0,0,0,1,0,150
1.0,2,3,500,0,1,40,17,98,1,0,0,0,1,0,150
1.0,1,1,0,5,1,10,75,97,0,1,0,0,1,0,75
1.0,0,1,0,0,1,10,41,95,0,0,1,0,1,0,58
1.0,0,0,500,80,2,50,20,98,1,0,0,1,0,0,150
1.0,1,2,0,60,2,30,28,97,1,0,0,0,1,0,70
1.0,2,2,0,50,1,0,25,97,0,1,0,1,0,0,150
1.0,0,1,100,80,2,25,2,90,0,1,0,1,0,0,130
1.0,1,2,500,150,1,0,13,95,0,1,0,1,0,0,200
1.0,1,2,0,20,1,20,27,98,0,1,0,0,1,0,35
2.0,3,3,500,200,6,15,5,100,0,1,0,1,0,0,245
1.0,0,1,150,99,1,0,13,72,1,0,0,1,0,0,200
1.0,1,1,0,30,1,0,3,100,0,1,0,0,1,0,75
1.0,1,1,0,30,1,15,18,84,0,1,0,0,1,0,78
1.0,1,1,500,0,1,0,6,100,1,0,0,0,1,0,590
1.0,1,1,100,25,1,25,20,95,0,1,0,0,1,0,65
1.0,1,1,0,100,1,0,1,100,1,0,0,1,0,0,175
1.0,1,1,750,50,2,55,38,98,0,0,0,1,0,0,130
1.0,1,2,100,25,1,25,18,87,0,1,0,0,1,0,80
1.0,1,2,300,100,2,25,52,91,1,0,0,1,0,0,185
1.0,2,3,200,123,1,0,5,92,0,1,0,1,0,0,122
1.0,1,1,100,60,2,30,11,100,0,0,1,0,1,0,55
1.5,2,2,1000,100,4,25,16,96,0,1,0,1,0,0,335
1.0,1,2,0,20,2,10,37,94,0,0,1,0,1,0,55
1.0,1,1,300,50,3,50,17,94,0,1,0,1,0,0,150
1.0,1,1,500,0,1,0,33,93,0,0,0,0,1,0,48
1.0,0,1,200,100,1,0,60,96,1,0,0,1,0,0,167
1.0,0,1,500,130,2,5,1,100,1,0,0,1,0,0,169
1.0,1,1,200,50,4,15,9,98,1,0,0,1,0,0,110
1.0,1,1,100,20,1,0,50,97,0,0,1,0,1,0,55
1.0,1,2,0,100,2,25,20,88,1,0,0,1,0,0,200
1.0,1,1,100,25,1,0,25,97,0,1,0,0,1,0,59
1.0,1,1,250,22,1,0,16,94,0,0,0,0,1,0,68
1.0,2,2,0,100,1,0,1,100,0,1,0,1,0,0,380
1.0,1,1,0,65,1,0,72,93,1,0,0,0,1,0,45
1.0,1,1,0,30,1,0,59,99,1,0,0,0,1,0,79
1.0,1,1,500,130,2,5,1,100,1,0,0,1,0,0,244
2.0,1,1,0,25,1,0,22,88,0,1,0,0,1,0,65
2.0,2,4,1000,200,5,25,1,100,1,0,0,0,1,0,80
2.0,1,1,0,20,1,5,21,80,0,1,0,0,1,0,40
1.0,1,3,0,60,2,25,10,96,1,0,0,1,0,0,280
1.0,2,3,0,49,2,19,31,97,0,1,0,0,1,0,99
2.0,2,1,300,50,2,20,3,100,0,1,0,1,0,0,160
1.0,2,2,0,75,1,0,1,100,0,1,0,1,0,0,275
1.0,0,1,0,90,1,0,11,98,0,1,0,1,0,0,104
1.0,1,2,500,40,1,0,45,96,0,0,1,1,0,0,60
1.0,0,2,500,100,1,0,28,96,1,0,0,1,0,0,250
1.0,1,1,0,50,2,50,23,94,1,0,0,0,1,0,66
1.0,1,1,0,30,1,25,4,100,1,0,0,0,1,0,140
1.0,1,1,150,10,1,30,1,100,0,0,1,0,1,0,75
1.0,1,1,100,35,1,30,4,80,0,0,1,0,1,0,140
1.0,1,0,0,0,1,35,1,100,0,0,1,0,1,0,95
1.0,1,1,0,85,1,0,2,100,0,1,0,1,0,0,102
1.0,1,1,0,20,1,20,16,95,0,1,0,0,1,0,40
1.0,1,1,0,75,1,5,2,90,0,0,1,0,1,0,43
1.0,2,2,500,85,1,0,5,100,1,0,0,1,0,0,375
1.0,1,1,0,100,1,0,2,100,0,1,0,1,0,0,100
1.0,1,2,300,75,2,35,32,98,0,1,0,1,0,0,115
1.0,1,1,500,20,1,20,16,94,0,1,0,0,1,0,109
1.0,1,1,500,20,1,20,24,98,0,1,0,0,1,0,99
1.0,1,2,0,20,2,10,46,90,0,1,0,0,1,0,76
2.0,3,3,0,30,2,25,30,98,0,0,1,1,0,0,185
1.0,1,0,0,100,1,0,6,96,1,0,0,1,0,0,150
1.5,2,3,1500,160,4,30,9,98,1,0,0,1,0,0,225
1.0,1,1,100,35,1,14,31,99,0,1,0,0,1,0,70
1.0,1,1,0,0,2,10,44,94,0,0,1,0,1,0,50
1.0,1,2,150,75,3,25,2,100,0,1,0,1,0,0,200
1.0,1,1,0,10,2,15,57,89,1,0,0,0,1,0,57
1.0,1,1,0,150,1,0,8,95,0,1,0,1,0,0,90
1.0,2,5,250,100,3,50,12,88,0,0,1,1,0,0,90
1.0,1,1,100,15,1,20,10,98,0,0,1,0,1,0,63
1.0,2,2,0,75,1,0,2,100,0,1,0,1,0,0,180
1.0,1,1,0,0,1,0,11,95,0,0,1,0,1,0,42
1.0,1,1,0,80,2,20,10,100,1,0,0,1,0,0,430
2.0,2,2,100,50,2,15,29,97,0,0,1,1,0,0,83
1.0,1,1,0,30,1,65,14,97,1,0,0,0,1,0,95
1.0,1,2,300,130,2,10,14,90,0,1,0,1,0,0,75
1.0,1,1,0,10,1,8,7,100,1,0,0,0,1,0,48
1.0,2,3,200,75,1,0,27,95,0,0,1,1,0,0,150
1.0,1,3,250,99,4,20,7,83,1,0,0,1,0,0,260
1.0,1,1,100,15,1,20,39,93,0,1,0,1,0,0,88
1.0,1,1,100,10,1,50,8,98,0,0,0,0,1,0,50
1.0,1,1,100,15,1,50,5,100,0,0,0,0,1,0,85
1.0,1,1,0,30,1,0,54,96,0,1,0,1,0,0,75
1.0,1,1,150,35,1,55,3,100,0,0,1,0,1,0,95
2.0,3,3,350,150,6,30,14,83,0,0,1,1,0,0,261
1.0,1,2,0,25,1,0,36,93,0,0,0,0,1,0,100
1.0,1,1,0,79,1,69,3,100,0,1,0,0,1,0,89
1.0,1,2,500,65,2,30,33,98,1,0,0,1,0,0,225
1.0,1,1,0,150,1,0,6,84,0,1,0,1,0,0,85
1.0,1,1,0,10,2,20,24,89,0,1,0,0,1,0,58
1.5,1,1,400,50,1,20,14,99,1,0,0,0,1,0,195
1.0,1,1,300,40,1,15,10,100,0,1,0,0,1,0,89
1.0,1,1,100,25,2,20,25,98,0,1,0,0,1,0,50
1.0,1,2,0,20,1,10,31,92,0,0,1,1,0,0,75
1.0,1,1,199,20,1,0,11,100,1,0,0,0,1,0,95
1.0,1,1,0,30,2,0,5,72,1,0,0,0,1,0,75
1.0,1,1,0,10,1,10,4,100,0,0,1,0,1,0,60
1.0,2,2,0,70,2,35,7,100,0,1,0,1,0,0,119
1.0,1,0,0,0,1,20,56,98,0,1,0,0,1,0,32
1.0,1,1,0,50,1,20,6,97,1,0,0,0,1,0,100
1.0,1,1,0,80,1,0,49,93,1,0,0,1,0,0,199
1.0,1,1,0,125,1,0,1,100,1,0,0,1,0,0,249
1.0,0,1,200,30,2,20,4,95,1,0,0,1,0,0,140
1.0,1,1,0,50,2,25,5,100,1,0,0,1,0,0,145
1.0,1,1,0,50,1,0,1,80,0,1,0,0,1,0,90
1.0,1,0,250,90,2,25,24,95,0,0,0,1,0,0,102
1.0,2,2,0,0,2,25,14,99,0,1,0,1,0,0,215
1.0,1,1,600,200,3,60,8,91,1,0,0,1,0,0,250
1.0,2,4,250,60,1,0,15,87,0,1,0,1,0,0,350
1.0,1,1,100,100,1,25,11,82,1,0,0,0,1,0,52
1.0,2,2,0,50,2,25,5,100,0,1,0,1,0,0,10
1.0,1,2,0,85,2,24,36,93,1,0,0,0,1,0,149
1.0,1,1,0,25,1,0,2,80,0,0,1,0,1,0,75
1.0,1,1,150,85,1,0,4,87,0,1,0,1,0,0,125
1.0,1,1,0,25,1,20,24,94,0,0,0,0,1,0,35
1.0,1,3,350,75,1,40,11,91,1,0,0,0,1,0,130
1.0,1,1,0,10,1,6,43,93,1,0,0,0,1,0,105
1.0,0,1,350,50,1,20,68,100,0,1,0,1,0,0,75
1.0,1,1,0,35,2,20,17,98,0,1,0,0,1,0,40
2.0,3,3,500,200,6,15,11,93,0,1,0,1,0,0,245
1.0,1,1,200,30,1,15,14,99,0,0,1,1,0,0,50
1.0,0,0,1000,100,1,0,5,100,1,0,0,1,0,0,115
1.0,3,3,0,100,1,0,12,87,1,0,0,1,0,0,220
1.0,1,1,0,15,1,20,27,98,1,0,0,0,1,0,106
1.0,1,1,0,0,1,0,2,100,1,0,0,1,0,0,199
1.0,1,2,1000,88,2,58,35,99,1,0,0,1,0,0,345
1.0,1,1,0,0,3,50,53,95,1,0,0,1,0,0,300
2.0,1,3,0,25,2,10,23,76,0,1,0,0,1,0,65
1.0,1,1,0,8,1,15,39,94,0,1,0,0,1,0,50
1.5,1,1,500,30,1,15,3,100,0,1,0,0,1,0,60
1.5,1,1,500,100,1,25,1,100,0,1,0,0,1,0,90
1.0,1,1,100,8,1,0,29,97,1,0,0,0,1,0,85
1.0,1,0,100,150,1,0,15,99,0,1,0,1,0,0,135
1.0,1,3,400,200,2,50,1,100,0,1,0,1,0,0,320
0.5,1,2,199,99,2,45,5,96,0,1,0,0,1,0,99
1.0,1,1,0,20,1,5,26,95,0,0,0,0,1,0,28
1.5,2,3,200,100,2,40,12,93,0,1,0,1,0,0,180
1.0,1,1,250,30,1,10,23,96,0,1,0,0,1,0,65
1.0,1,1,100,80,1,0,15,83,1,0,0,1,0,0,200
1.0,2,2,150,75,3,25,12,93,0,1,0,1,0,0,100
1.0,1,1,0,40,1,0,13,94,1,0,0,0,1,0,80
1.0,1,1,0,50,1,25,4,100,1,0,0,1,0,0,59
1.0,1,1,0,35,1,0,17,92,1,0,0,0,1,0,70
1.0,1,1,0,50,1,15,5,96,0,1,0,0,1,0,100
1.0,1,1,0,35,1,0,14,93,1,0,0,0,1,0,70
1.0,1,2,0,55,4,25,26,97,1,0,0,1,0,0,269
